,ItemID,sentiment,SentimentSource,text
1231240,1231256,1,Sentiment140,@sheslykeomg OMG insane day and many stories we gotta swap but I'm zonked. I can calls yew tewmarrows? 
1540949,1540965,1,Sentiment140,super energized! i love apples with PB! and my coffee of course 
602227,602243,1,Sentiment140,"@aristos &quot;price of prostitutes&quot;, it says. I wonder - is that apiece or per kilogram? "
1158190,1158206,1,Sentiment140,Sorry...Mexican TRAIN shouldn't have lasted that long-and I didn't even come close. Dang family fun nites 
494464,494477,0,Sentiment140,@tlamouline awww... I take it back now. 
240530,240543,1,Sentiment140,"@hookbill Thank you. And I'm pretty lucky to have him, regardless of what I sometimes say. "
1509900,1509916,1,Sentiment140,"Off to do the recycling. Good for the planet, even better for my wallet. "
362108,362121,0,Sentiment140,@officialTila Tila Please follow me  !!!
122410,122423,1,Sentiment140,"@desipage haha i learned that if u @reply someone who isnt following you, &amp; u have your updates protected they'll never see ur reply haha "
1262130,1262146,0,Sentiment140,We just had a power cut  Stupid people! Back up and running now!
22275,22288,1,Sentiment140,@_Tye_ what's goin on miss ego!?!?! 
386671,386684,1,Sentiment140,"@msdivineknight k hun, no worries!  xx"
493781,493794,1,Sentiment140,@sophiaxOxO I am totally lost here on twitter... can you help me out? 
792423,792439,1,Sentiment140,"Human beings were not meant to sit in little cubicles staring at computer screens all day, filling out useless forms... "
945568,945584,1,Sentiment140,is now ready for surgery with freshly painted toe and finger nails 
1306266,1306282,0,Sentiment140,ughhh... wondering if I should just cut my hair short again or keep growing it  i'm starting to really hate it buhhh.
1291168,1291184,0,Sentiment140,Trapeze school: FAIL. Disappointed. Guess someone who is afraid of heights shouldn't try hanging 25 feet in the air. 
974476,974492,0,Sentiment140,@LauraDunne aw meen  have some green tea or watever the hell u used t hav ha.. k u gona buy it  ha
573379,573395,1,Sentiment140,@Aerodynamix The mix of bands we had in common was a reassuringly broad range of genre... 
626833,626849,1,Sentiment140,Day 1 grad school tommorrow 
1487774,1487790,1,Sentiment140,Let me stop. Someone might say that about me 
10021,10034,0,Sentiment140,&quot;I not need &quot; - http://twlol.com/tw/?v1-133326 #lol #ichc #cat /// still miss mine  dang it! :/
752162,752178,0,Sentiment140,Hey twittz...its 6am...y am i woke?? 
664303,664319,1,Sentiment140,Courtneys over 
1461726,1461742,0,Sentiment140,im sure its psychological but i can feel the crazy swelling in my leg tonight... most likely just coz im reading about it. stoopid leg 
185084,185097,0,Sentiment140,"@helomazou yep, unfortunately i agree...  "
483561,483574,0,Sentiment140,@wilsonswar I hope your burrito was properly constructed! The butt end fell out of mine the other day.  http://myloc.me/3XqS
387819,387832,1,Sentiment140,"@Mtarbox20 Ohhh i soo want that DVD, let me know if it's good "
942040,942056,0,Sentiment140,is going to miss out on seeing the life-sized Gundam in Odaiba by 11 days 
55236,55249,0,Sentiment140,@barefootmomma I wish I was eligible!  and that I was super busy with reviews ha ha
228018,228031,0,Sentiment140,"@JoanneDSimons Yeah, we made that mistake once. If you put up the wallpaper and know it's okay, go for it. Otherwise, off it comes "
405927,405940,1,Sentiment140,@runnrgrl You're killing me with these descriptions. 
604998,605014,1,Sentiment140,Another great day for me as a Pittsburgh sports fan happened yesterday! Both the Pirates and the Penguins won their game! WOOHOO! 
846122,846138,1,Sentiment140,i love miley cyrus and taylor swift...theyre music always makes me feel better 
173127,173140,0,Sentiment140,@glorysevenfold poooooooooooo  we shall catch up soon enough ;)
890826,890842,1,Sentiment140,@Johelle_xo is it normal to be THIS excitedd?  
947840,947856,1,Sentiment140,@KhayeeMariie well thank you for reading it  keep a look out for the sequel
485518,485531,0,Sentiment140,"@wood83   Does she like it, or does she roll her eyes?  Now I'm curious as hell!  Good singing is a real treat as far am I'm concerned!"
671477,671493,1,Sentiment140,"found old &quot;merry x-mix&quot; cds i gave away as christmas gifts Years, years, years ago... and i kicked ass even Then "
1355971,1355987,0,Sentiment140,@xjerx she's at the Ritz LOL but been there before and it's ok for a gig! Not got any more planned  what about you?
81096,81109,0,Sentiment140,@charp You've reminded me that the only band out of that list that I have not taken photos of is Judas Priest. They were here earlier too 
1141406,1141422,1,Sentiment140,Sitting in the sun at jj bean with a great book and me puppy on me lap 
1109089,1109105,0,Sentiment140,PS: wondering where nickalicious is  ok now i'm going to sleep!
346225,346238,0,Sentiment140,@ma3hem no i can't 
916953,916969,0,Sentiment140,is no longer Miss Osseo.  It was bitter sweet to hand down my crown &amp; title. I'll miss it.
271109,271122,1,Sentiment140,"@lilithsaintcrow Onions work, too. "
1530642,1530658,1,Sentiment140,shower and then subway 
1100157,1100173,1,Sentiment140,new iPhone update tomorrow - finally!! cant wait 
210638,210651,1,Sentiment140,@jadpad am looking forward to lunch!  I'd like to say I'll be wearing a red rose but am pretty much all in black (as usual!) 
1057002,1057018,1,Sentiment140,"now, bridget jones' 2... this is such a happy night  thanks tbs, tnt, fx"
1067298,1067314,0,Sentiment140,Oh my gosh... Colin hanks is engaged. My heart = 
417304,417317,0,Sentiment140,@saramcole I tried.  It steals my dice and meows at me if I don't feed it. 
1504513,1504529,1,Sentiment140,"Never found a better way to dodge a cold than a super-hit of ginger, chili and garlic. Works every time. My nose feels like a highway "
101293,101306,1,Sentiment140,"@CYHSYtheband haha, I promise I won't unfollow you "
801138,801154,0,Sentiment140,has a much harder time negotiating MUNI w/o headphones 
288877,288890,1,Sentiment140,"@Josh_Biggs I don't know, I could be doing something much more fun! It's just a waste of time I think!  xx"
638211,638227,0,Sentiment140,"dammit, why do I have to live in germany.. I want to watch US movies NOW and not in 1000 years "
578118,578134,1,Sentiment140,"A torrential downpour just started here, the plus... I don't have to wash my car today!  lol"
1084108,1084124,0,Sentiment140,My head feels swollen 
732585,732601,1,Sentiment140,@DelFliiPR you're so sweet. thank you very much. when we get the assistants/interns you're my #1 man. holllerrrr.  xxxx
1337733,1337749,0,Sentiment140,When your iPod shuffles on to 'Daddy's Gone' on Father's Day and the words actually apply to you = bad times 
720393,720409,0,Sentiment140,Had a very lazy weekend. Sunburnt now 
835355,835371,0,Sentiment140,I keep forgetting I am watching something on the DVR and not skipping commercials. 
997324,997340,1,Sentiment140,Just had a shower in 1 minute and 43 seconds 
1213672,1213688,0,Sentiment140,Took a bus trip out to the post office to pick up my hormones.  No small task; I was out for hours.  Forgot my ID and could not get them. 
1207085,1207101,0,Sentiment140,sittin at home bored 
1117864,1117880,1,Sentiment140,@nirty Glad to have you &amp; the computer back! 
1391657,1391673,0,Sentiment140,David Carradine suicide? Doesn't add up. 
654271,654287,0,Sentiment140,don't fell good again 
85000,85013,1,Sentiment140,@cbilson we have some of those planters... they're really awesome   Last year we had so many tomatoes we had to give them away!
1154776,1154792,1,Sentiment140,@portentint Oooh - name and shame!   I like a bit of scandal!
206034,206047,0,Sentiment140, I don't know what I'm going to do
389891,389904,0,Sentiment140,@rawkstraxl i have some of those in my folder and i never knew who made em xD i can only draw stick people  xD #andyhurleyday
76921,76934,1,Sentiment140,@cassamy Good luck!!! 
1371096,1371112,1,Sentiment140,"And morning to you too hun, to the girl who texted me after reading mah FB but doesn't have international texting... Have a not $1 reply "
1550858,1550874,1,Sentiment140,today i'm at a random pub in the middle of nowhere watching a man who used to be on blue heelers play guitar. 
1214068,1214084,1,Sentiment140,so excited about the FINALS!!!  check out the wallpaper here: http://www.nba.com/lakers/multimedia/wallpapers.html
239928,239941,1,Sentiment140,@juliedeborah haha..a nap of course !  it's 5.30 pm
830522,830538,0,Sentiment140,I have to pee SO bad 
1002116,1002132,0,Sentiment140,juice and benny. me no understand all dis short text word stuff 
354336,354349,0,Sentiment140,@NJHockeyMom  #NHLtweetup: i don't think i'll be able to make it. 
880514,880530,0,Sentiment140,im feeling horrible  i dont know why i just feel rly super bad i hope this doesnt last
965676,965692,1,Sentiment140,Just woke up from a nap lol...qettinq ready for 2 niqht 
1003152,1003168,0,Sentiment140,Missing my mom @THEREALTWEET71  by the way follow her if u aren't already!!mommy where are u?? Pick up your phone LOL
582147,582163,0,Sentiment140,belly button piercing is hurting like a biznatch 
121068,121081,1,Sentiment140,"@Demonlove thank you so much  will be putting about three blogs up tomorrow, should be a quite a bit of fun found in them as well!!"
1255673,1255689,0,Sentiment140,@steve228uk Awh I forgot you had the pox  Hope you get better soon!
1558793,1558809,0,Sentiment140,waitin to take a shower.... 
1535064,1535080,1,Sentiment140,"So, I bought new guitar strings today  It made me happy because now they aren't going to snap on me. They can be vicious. Watching tv now."
1265168,1265184,0,Sentiment140,Today I feel like shit because 1) Oz woke me up every two hours last night and 2) I yelled at him every two hours last night. Also: Iran. 
1119530,1119546,0,Sentiment140,Oh right forgot workstation hard drive is still dead 
1099275,1099291,1,Sentiment140,painting a house 
1371535,1371551,1,Sentiment140,And. For a good reason !! 
984360,984376,0,Sentiment140,long 3 hour brake 
647550,647566,0,Sentiment140,"@BlackBeauty85 Thanks friend.  I have been looking for my tweeps....You, CanCan and XClusive.....   You know my numbers are limited!"
218358,218371,1,Sentiment140,@greggrunberg btw...fan of yours from long ago. During the felicity and agent weiss days. Not theses bandwagon heroes fans 
1322420,1322436,0,Sentiment140,whut the FUCK is that smell. i hate public transport. 
668965,668981,1,Sentiment140,Escuchando dark side of the moon mientras me apuro 
152271,152284,0,Sentiment140,"@dbaumz yea, and one of my ex's was there and came up and grinded me to the floor during &quot;dutty wine&quot; so i dont got my cell anymore "
142012,142025,0,Sentiment140,@eingrad missed it again.  Tough to be the first one! 
1545427,1545443,1,Sentiment140,"The only thing keeping me going is having a wonderful 4 year old, he doesn't have the worries and stresses of the an adult, he makes me  !"
1101611,1101627,0,Sentiment140,Pfftttt Work Callls  Catch Ya Later TwitterLand (: xxxx
607950,607966,0,Sentiment140,@Ateyaaa I'm not near the computer.  I wish you posted a picture. You always plate the food nicely.  http://myloc.me/2Sq1
1414735,1414751,0,Sentiment140,got my lip pierced ..swollen  trying to get the swollen down ...start work training tomaore .. uhh with no car 
995519,995535,1,Sentiment140,just got home. Went with a nice  friend to get chinese. Fought with Audreys cat. Took food to hungry people. I'm Jesus!
254075,254088,0,Sentiment140,@kissbangbangme Awww  Me and her are like BFFs. Why do you hate her?
354159,354172,0,Sentiment140,@MCHammer hey you were supposed to be here in Idaho! Guess we can wait till November now 
554145,554161,1,Sentiment140,"@windowslive Thanks for the pointer.  Found that last week, which sent me to Hotmail abuse email, which went nowhere. "
491157,491170,1,Sentiment140,"@Tinkerbell2009a Awww, thanx for that... so nice of you! Don't worry ~ you're one of my faves too!  "
993138,993154,0,Sentiment140,Just got a flat tire. Waiting for AAA. 
893265,893281,1,Sentiment140,i'm seriously lovin 'hometown glory' by adele. about to hop on itunes and snag it 
867657,867673,0,Sentiment140,I took a nap... and know I have to study... -_- not good 
186357,186370,1,Sentiment140,@emilyrocks09 1 - yes greendays new song is awul  2 - i love eurovision  3 - glad the partys was good
787615,787631,0,Sentiment140,@faibakery Fine be like that. Dont care for the poor Iranians who need your help 
215624,215637,0,Sentiment140,@goldengirlsnews Really wish I could go.  I miss Bea 
133853,133866,0,Sentiment140,@DorsalPhin ouch. That's so wrong and such a hassle to fix. Hate it when that happens 
884105,884121,1,Sentiment140,"I just saw the new Star Trek movie&amp;it was funny  Space:The final frontier.These are the voyages of the Starship Enterprise, blabla..Vviuum"
653676,653692,0,Sentiment140,done with dinner... i forgot to bring my chocolates!!! sad... 
1055928,1055944,1,Sentiment140,Now I feel completely great. 
677015,677031,0,Sentiment140,@carlonicora Limit the rights. 
160957,160970,0,Sentiment140,"@flydovefly omg, this is all just nuts.  is your weekend going by quickly or way too slowly?"
629887,629903,1,Sentiment140,be back soon . off to the shops  
1341484,1341500,0,Sentiment140,Why pic no work?  I conceed defeat for the night.
83463,83476,0,Sentiment140,@Askelf http://twitpic.com/7tqma - GOOD! I wouldnt use them  I love your products
1470242,1470258,1,Sentiment140,is satisfied and pleased with her progress today.  #fb
